-1.1433e-01 -6.8327e-10
-1.1411e-01 -6.6865e-10
-1.1365e-01 -6.4401e-10
-1.1343e-01 -6.1507e-10
-1.1297e-01 -6.2050e-10
-1.1275e-01 -6.2020e-10
-1.1229e-01 -6.0988e-10
-1.1206e-01 -6.0099e-10
-1.1161e-01 -5.9496e-10
-1.1138e-01 -6.1615e-10
-1.1093e-01 -6.6741e-10
-1.1070e-01 -6.8430e-10
-1.1025e-01 -6.7111e-10
-1.1002e-01 -6.6509e-10
-1.0957e-01 -6.6192e-10
-1.0934e-01 -6.4874e-10
-1.0889e-01 -6.5990e-10
-1.0866e-01 -6.7250e-10
-1.0821e-01 -7.0801e-10
-1.0798e-01 -7.4352e-10
-1.0753e-01 -7.4180e-10
-1.0730e-01 -7.4436e-10
-1.0685e-01 -8.1567e-10
-1.0662e-01 -8.9844e-10
-1.0617e-01 -9.7977e-10
-1.0594e-01 -1.0124e-09
-1.0549e-01 -1.0150e-09
-1.0526e-01 -1.0190e-09
-1.0481e-01 -1.0860e-09
-1.0458e-01 -1.1702e-09
-1.0413e-01 -1.2444e-09
-1.0390e-01 -1.2469e-09
-1.0344e-01 -1.2567e-09
-1.0322e-01 -1.2778e-09
-1.0276e-01 -1.3821e-09
-1.0254e-01 -1.4878e-09
-1.0208e-01 -1.5534e-09
-1.0186e-01 -1.5989e-09
-1.0140e-01 -1.6043e-09
-1.0118e-01 -1.6513e-09
-1.0072e-01 -1.8142e-09
-1.0050e-01 -1.9800e-09
-1.0004e-01 -2.1129e-09
-9.9815e-02 -2.2258e-09
-9.9361e-02 -2.2971e-09
-9.9134e-02 -2.4013e-09
-9.8681e-02 -2.5170e-09
-9.8454e-02 -2.6428e-09
-9.8000e-02 -2.7699e-09
-9.7773e-02 -2.8398e-09
-9.7320e-02 -2.8696e-09
-9.7093e-02 -2.9008e-09
-9.6639e-02 -3.0279e-09
-9.6412e-02 -3.1508e-09
-9.5958e-02 -3.2150e-09
-9.5732e-02 -3.2204e-09
-9.5278e-02 -3.2387e-09
-9.5051e-02 -3.2585e-09
-9.4597e-02 -3.3956e-09
-9.4371e-02 -3.5342e-09
-9.3917e-02 -3.6485e-09
-9.3690e-02 -3.7270e-09
-9.3236e-02 -3.7553e-09
-9.3009e-02 -3.7737e-09
-9.2556e-02 -3.8808e-09
-9.2329e-02 -4.0065e-09
-9.1875e-02 -4.1122e-09
-9.1648e-02 -4.1992e-09
-9.1195e-02 -4.2018e-09
-9.0968e-02 -4.1986e-09
-9.0514e-02 -4.2528e-09
-9.0287e-02 -4.2997e-09
-8.9833e-02 -4.3410e-09
-8.9607e-02 -4.3335e-09
-8.9153e-02 -4.2988e-09
-8.8926e-02 -4.2656e-09
-8.8472e-02 -4.2868e-09
-8.8246e-02 -4.3352e-09
-8.7792e-02 -4.3693e-09
-8.7565e-02 -4.3246e-09
-8.7111e-02 -4.2269e-09
-8.6884e-02 -4.1478e-09
-8.6431e-02 -4.1418e-09
-8.6204e-02 -4.1515e-09
-8.5750e-02 -4.1613e-09
-8.5523e-02 -4.1223e-09
-8.5070e-02 -4.0260e-09
-8.4843e-02 -3.9226e-09
-8.4389e-02 -3.9109e-09
-8.4162e-02 -3.9120e-09
-8.3708e-02 -3.8659e-09
-8.3482e-02 -3.8155e-09
-8.3028e-02 -3.7035e-09
-8.2801e-02 -3.6488e-09
-8.2347e-02 -3.6657e-09
-8.2120e-02 -3.6854e-09
-8.1667e-02 -3.6636e-09
-8.1440e-02 -3.5774e-09
-8.0986e-02 -3.4668e-09
-8.0759e-02 -3.3577e-09
-8.0306e-02 -3.3144e-09
-8.0079e-02 -3.3027e-09
-7.9625e-02 -3.2952e-09
-7.9398e-02 -3.2104e-09
-7.8945e-02 -3.0884e-09
-7.8718e-02 -2.9678e-09
-7.8264e-02 -2.9432e-09
-7.8037e-02 -2.9271e-09
-7.7583e-02 -2.9583e-09
-7.7357e-02 -2.9824e-09
-7.6903e-02 -2.9635e-09
-7.6676e-02 -2.9259e-09
-7.6222e-02 -2.8812e-09
-7.5995e-02 -2.8509e-09
-7.5542e-02 -2.8219e-09
-7.5315e-02 -2.7858e-09
-7.4861e-02 -2.7426e-09
-7.4634e-02 -2.7408e-09
-7.4181e-02 -2.7706e-09
-7.3954e-02 -2.8076e-09
-7.3500e-02 -2.8044e-09
-7.3273e-02 -2.7755e-09
-7.2820e-02 -2.7408e-09
-7.2593e-02 -2.7076e-09
-7.2139e-02 -2.7273e-09
-7.1912e-02 -2.7685e-09
-7.1458e-02 -2.8269e-09
-7.1232e-02 -2.8224e-09
-7.0778e-02 -2.8178e-09
-7.0551e-02 -2.8146e-09
-7.0097e-02 -2.8372e-09
-6.9870e-02 -2.8641e-09
-6.9417e-02 -2.8997e-09
-6.9190e-02 -2.9223e-09
-6.8736e-02 -2.9277e-09
-6.8509e-02 -2.9346e-09
-6.8056e-02 -2.9744e-09
-6.7829e-02 -3.0156e-09
-6.7375e-02 -3.0382e-09
-6.7148e-02 -3.0565e-09
-6.6695e-02 -3.0476e-09
-6.6468e-02 -3.0402e-09
-6.6014e-02 -3.0456e-09
-6.5787e-02 -3.0453e-09
-6.5333e-02 -3.0837e-09
-6.5107e-02 -3.1206e-09
-6.4653e-02 -3.1046e-09
-6.4426e-02 -3.0857e-09
-6.3972e-02 -3.0553e-09
-6.3745e-02 -3.0278e-09
-6.3292e-02 -3.0418e-09
-6.3065e-02 -3.1031e-09
-6.2611e-02 -3.1286e-09
-6.2384e-02 -3.1483e-09
-6.1931e-02 -3.1394e-09
-6.1704e-02 -3.1334e-09
-6.1250e-02 -3.1503e-09
-6.1023e-02 -3.1428e-09
-6.0570e-02 -3.1325e-09
-6.0343e-02 -3.1050e-09
-5.9889e-02 -3.0990e-09
-5.9662e-02 -3.1087e-09
-5.9208e-02 -3.1714e-09
-5.8982e-02 -3.1840e-09
-5.8528e-02 -3.1608e-09
-5.8301e-02 -3.1075e-09
-5.7847e-02 -3.0671e-09
-5.7620e-02 -3.0582e-09
-5.7167e-02 -3.0837e-09
-5.6940e-02 -3.1106e-09
-5.6486e-02 -3.0688e-09
-5.6259e-02 -3.0112e-09
-5.5806e-02 -2.9078e-09
-5.5579e-02 -2.8417e-09
-5.5125e-02 -2.8514e-09
-5.4898e-02 -2.8540e-09
-5.4445e-02 -2.8365e-09
-5.4218e-02 -2.7932e-09
-5.3764e-02 -2.6855e-09
-5.3537e-02 -2.5735e-09
-5.3083e-02 -2.4672e-09
-5.2857e-02 -2.3710e-09
-5.2403e-02 -2.2848e-09
-5.2176e-02 -2.2071e-09
-5.1722e-02 -2.1252e-09
-5.1495e-02 -2.0490e-09
-5.1042e-02 -1.9714e-09
-5.0815e-02 -1.8952e-09
-5.0361e-02 -1.8233e-09
-5.0134e-02 -1.7485e-09
-4.9681e-02 -1.6437e-09
-4.9454e-02 -1.5403e-09
-4.9000e-02 -1.4354e-09
-4.8773e-02 -1.3449e-09
-4.8320e-02 -1.2859e-09
-4.8093e-02 -1.2369e-09
-4.7639e-02 -1.2166e-09
-4.7412e-02 -1.1805e-09
-4.6958e-02 -1.1329e-09
-4.6732e-02 -1.0753e-09
-4.6278e-02 -1.0249e-09
-4.6051e-02 -1.0060e-09
-4.5597e-02 -1.0114e-09
-4.5370e-02 -1.0183e-09
-4.4917e-02 -9.8793e-10
-4.4690e-02 -9.1890e-10
-4.4236e-02 -8.6419e-10
-4.4009e-02 -8.6819e-10
-4.3556e-02 -9.2374e-10
-4.3329e-02 -9.8073e-10
-4.2875e-02 -9.9046e-10
-4.2648e-02 -9.8014e-10
-4.2195e-02 -9.4977e-10
-4.1968e-02 -9.6523e-10
-4.1514e-02 -1.0265e-09
-4.1287e-02 -1.0677e-09
-4.0833e-02 -1.0989e-09
-4.0607e-02 -1.1302e-09
-4.0153e-02 -1.1685e-09
-3.9926e-02 -1.2155e-09
-3.9472e-02 -1.2639e-09
-3.9245e-02 -1.2922e-09
-3.8792e-02 -1.2805e-09
-3.8565e-02 -1.2472e-09
-3.8111e-02 -1.2255e-09
-3.7884e-02 -1.2438e-09
-3.7431e-02 -1.3581e-09
-3.7204e-02 -1.4924e-09
-3.6750e-02 -1.5494e-09
-3.6523e-02 -1.5476e-09
-3.6070e-02 -1.5359e-09
-3.5843e-02 -1.5871e-09
-3.5389e-02 -1.6470e-09
-3.5162e-02 -1.6997e-09
-3.4708e-02 -1.7853e-09
-3.4482e-02 -1.8666e-09
-3.4028e-02 -1.9279e-09
-3.3801e-02 -1.9734e-09
-3.3347e-02 -1.9932e-09
-3.3120e-02 -2.0001e-09
-3.2667e-02 -2.0141e-09
-3.2440e-02 -2.0281e-09
-3.1986e-02 -2.0808e-09
-3.1759e-02 -2.1435e-09
-3.1306e-02 -2.1962e-09
-3.1079e-02 -2.2073e-09
-3.0625e-02 -2.1899e-09
-3.0398e-02 -2.1709e-09
-2.9945e-02 -2.1578e-09
-2.9718e-02 -2.1790e-09
-2.9264e-02 -2.2503e-09
-2.9037e-02 -2.3216e-09
-2.8583e-02 -2.3342e-09
-2.8357e-02 -2.3210e-09
-2.7903e-02 -2.3078e-09
-2.7676e-02 -2.2989e-09
-2.7222e-02 -2.2829e-09
-2.6995e-02 -2.2726e-09
-2.6542e-02 -2.2694e-09
-2.6315e-02 -2.2662e-09
-2.5861e-02 -2.2530e-09
-2.5634e-02 -2.2413e-09
-2.5181e-02 -2.2754e-09
-2.4954e-02 -2.3137e-09
-2.4500e-02 -2.2991e-09
-2.4273e-02 -2.2859e-09
-2.3819e-02 -2.3057e-09
-2.3593e-02 -2.3340e-09
-2.3139e-02 -2.3724e-09
-2.2912e-02 -2.4365e-09
-2.2458e-02 -2.4992e-09
-2.2232e-02 -2.5276e-09
-2.1778e-02 -2.5201e-09
-2.1551e-02 -2.5198e-09
-2.1097e-02 -2.5682e-09
-2.0870e-02 -2.6166e-09
-2.0417e-02 -2.6493e-09
-2.0190e-02 -2.6518e-09
-1.9736e-02 -2.6515e-09
-1.9509e-02 -2.6312e-09
-1.9056e-02 -2.6237e-09
-1.8829e-02 -2.6335e-09
-1.8375e-02 -2.6432e-09
-1.8148e-02 -2.6544e-09
-1.7694e-02 -2.6741e-09
-1.7468e-02 -2.7082e-09
-1.7014e-02 -2.7537e-09
-1.6787e-02 -2.8050e-09
-1.6333e-02 -2.8577e-09
-1.6107e-02 -2.8574e-09
-1.5653e-02 -2.7726e-09
-1.5426e-02 -2.6921e-09
-1.4972e-02 -2.6989e-09
-1.4745e-02 -2.7803e-09
-1.4292e-02 -2.8544e-09
-1.4065e-02 -2.8814e-09
-1.3611e-02 -2.8553e-09
-1.3384e-02 -2.8292e-09
-1.2931e-02 -2.8447e-09
-1.2704e-02 -2.8773e-09
-1.2250e-02 -2.9128e-09
-1.2023e-02 -2.9612e-09
-1.1569e-02 -3.0082e-09
-1.1343e-02 -3.0294e-09
-1.0889e-02 -3.0176e-09
-1.0662e-02 -3.0059e-09
-1.0208e-02 -3.0442e-09
-9.9815e-03 -3.0812e-09
-9.5278e-03 -3.0894e-09
-9.3009e-03 -3.1221e-09
-8.8472e-03 -3.1590e-09
-8.6204e-03 -3.1945e-09
-8.1667e-03 -3.2129e-09
-7.9398e-03 -3.2427e-09
-7.4861e-03 -3.3541e-09
-7.2593e-03 -3.4569e-09
-6.8056e-03 -3.4881e-09
-6.5787e-03 -3.4964e-09
-6.1250e-03 -3.5147e-09
-5.8982e-03 -3.5960e-09
-5.4445e-03 -3.6960e-09
-5.2176e-03 -3.7945e-09
-4.7639e-03 -3.8272e-09
-4.5370e-03 -3.8498e-09
-4.0833e-03 -3.8380e-09
-3.8565e-03 -3.8621e-09
-3.4028e-03 -3.9792e-09
-3.1759e-03 -4.0921e-09
-2.7222e-03 -4.1333e-09
-2.4954e-03 -4.1573e-09
-2.0417e-03 -4.1857e-09
-1.8148e-03 -4.2169e-09
-1.3611e-03 -4.2982e-09
-1.1343e-03 -4.3838e-09
-6.8055e-04 -4.4322e-09
-4.5370e-04 -4.4319e-09
-1.0000e-08 -4.4359e-09
2.2686e-04 -4.4715e-09
6.8057e-04 -4.5585e-09
9.0742e-04 -4.6456e-09
1.3611e-03 -4.6768e-09
1.5880e-03 -4.6736e-09
2.0417e-03 -4.6604e-09
2.2685e-03 -4.6831e-09
2.7222e-03 -4.7830e-09
2.9491e-03 -4.8873e-09
3.4028e-03 -4.9471e-09
3.6296e-03 -4.9812e-09
4.0833e-03 -4.9494e-09
4.3102e-03 -4.9233e-09
4.7639e-03 -5.0046e-09
4.9907e-03 -5.0874e-09
5.4445e-03 -5.1472e-09
5.6713e-03 -5.1684e-09
6.1250e-03 -5.1753e-09
6.3519e-03 -5.1822e-09
6.8056e-03 -5.2349e-09
7.0324e-03 -5.2861e-09
7.4861e-03 -5.3273e-09
7.7130e-03 -5.3557e-09
8.1667e-03 -5.3969e-09
8.3935e-03 -5.4625e-09
8.8472e-03 -5.5023e-09
9.0741e-03 -5.5264e-09
9.5278e-03 -5.5117e-09
9.7546e-03 -5.4900e-09
1.0208e-02 -5.4352e-09
1.0435e-02 -5.4650e-09
1.0889e-02 -5.5206e-09
1.1116e-02 -5.5690e-09
1.1569e-02 -5.5515e-09
1.1796e-02 -5.5168e-09
1.2250e-02 -5.4492e-09
1.2477e-02 -5.4532e-09
1.2931e-02 -5.4830e-09
1.3157e-02 -5.5128e-09
1.3611e-02 -5.5168e-09
1.3838e-02 -5.5193e-09
1.4292e-02 -5.5434e-09
1.4519e-02 -5.5675e-09
1.4972e-02 -5.6101e-09
1.5199e-02 -5.6771e-09
1.5653e-02 -5.7398e-09
1.5880e-02 -5.7209e-09
1.6333e-02 -5.6748e-09
1.6560e-02 -5.6330e-09
1.7014e-02 -5.6756e-09
1.7241e-02 -5.7212e-09
1.7694e-02 -5.7452e-09
1.7921e-02 -5.7449e-09
1.8375e-02 -5.7403e-09
1.8602e-02 -5.7787e-09
1.9056e-02 -5.8486e-09
1.9282e-02 -5.9127e-09
1.9736e-02 -5.9411e-09
1.9963e-02 -5.9623e-09
2.0417e-02 -5.9333e-09
2.0644e-02 -5.9158e-09
2.1097e-02 -5.9327e-09
2.1324e-02 -5.9596e-09
2.1778e-02 -5.9865e-09
2.2005e-02 -5.9948e-09
2.2458e-02 -6.0375e-09
2.2685e-02 -6.0802e-09
2.3139e-02 -6.1100e-09
2.3366e-02 -6.0853e-09
2.3819e-02 -6.0292e-09
2.4046e-02 -5.9845e-09
2.4500e-02 -5.9512e-09
2.4727e-02 -5.9166e-09
2.5181e-02 -5.9148e-09
2.5407e-02 -5.9260e-09
2.5861e-02 -5.9543e-09
2.6088e-02 -5.9727e-09
2.6542e-02 -5.9194e-09
2.6769e-02 -5.8446e-09
2.7222e-02 -5.7613e-09
2.7449e-02 -5.7037e-09
2.7903e-02 -5.7005e-09
2.8130e-02 -5.7146e-09
2.8583e-02 -5.7243e-09
2.8810e-02 -5.6911e-09
2.9264e-02 -5.6249e-09
2.9491e-02 -5.5616e-09
2.9944e-02 -5.5541e-09
3.0171e-02 -5.6083e-09
3.0625e-02 -5.6652e-09
3.0852e-02 -5.7079e-09
3.1306e-02 -5.6561e-09
3.1532e-02 -5.6071e-09
3.1986e-02 -5.6068e-09
3.2213e-02 -5.6337e-09
3.2667e-02 -5.6377e-09
3.2894e-02 -5.6417e-09
3.3347e-02 -5.6328e-09
3.3574e-02 -5.6239e-09
3.4028e-02 -5.6737e-09
3.4255e-02 -5.7579e-09
3.4708e-02 -5.8063e-09
3.4935e-02 -5.8318e-09
3.5389e-02 -5.7828e-09
3.5616e-02 -5.7281e-09
3.6069e-02 -5.6977e-09
3.6296e-02 -5.6688e-09
3.6750e-02 -5.6499e-09
3.6977e-02 -5.6310e-09
3.7431e-02 -5.5877e-09
3.7657e-02 -5.5043e-09
3.8111e-02 -5.4210e-09
3.8338e-02 -5.3390e-09
3.8792e-02 -5.2743e-09
3.9019e-02 -5.2096e-09
3.9472e-02 -5.1248e-09
3.9699e-02 -5.0557e-09
4.0153e-02 -4.9824e-09
4.0380e-02 -4.8876e-09
4.0833e-02 -4.7713e-09
4.1060e-02 -4.6507e-09
4.1514e-02 -4.5387e-09
4.1741e-02 -4.4253e-09
4.2195e-02 -4.3262e-09
4.2421e-02 -4.2328e-09
4.2875e-02 -4.1523e-09
4.3102e-02 -4.0847e-09
4.3556e-02 -4.0185e-09
4.3782e-02 -3.9266e-09
4.4236e-02 -3.8246e-09
4.4463e-02 -3.7226e-09
4.4917e-02 -3.6135e-09
4.5144e-02 -3.5101e-09
4.5597e-02 -3.4367e-09
4.5824e-02 -3.3634e-09
4.6278e-02 -3.2442e-09
4.6505e-02 -3.1165e-09
4.6958e-02 -3.0403e-09
4.7185e-02 -2.9770e-09
4.7639e-02 -2.9566e-09
4.7866e-02 -2.9348e-09
4.8320e-02 -2.8901e-09
4.8546e-02 -2.8240e-09
4.9000e-02 -2.7335e-09
4.9227e-02 -2.6401e-09
4.9681e-02 -2.5367e-09
4.9907e-02 -2.4261e-09
5.0361e-02 -2.2926e-09
5.0588e-02 -2.1835e-09
5.1042e-02 -2.0672e-09
5.1269e-02 -1.9609e-09
5.1722e-02 -1.8747e-09
5.1949e-02 -1.7870e-09
5.2403e-02 -1.6650e-09
5.2630e-02 -1.5530e-09
5.3083e-02 -1.4725e-09
5.3310e-02 -1.4407e-09
5.3764e-02 -1.4246e-09
5.3991e-02 -1.3857e-09
5.4445e-02 -1.3095e-09
5.4671e-02 -1.2361e-09
5.5125e-02 -1.1571e-09
5.5352e-02 -1.0795e-09
5.5806e-02 -1.0004e-09
5.6033e-02 -9.3852e-10
5.6486e-02 -9.0671e-10
5.6713e-02 -8.4627e-10
5.7167e-02 -7.7580e-10
5.7394e-02 -7.0819e-10
5.7847e-02 -6.5062e-10
5.8074e-02 -5.8731e-10
5.8528e-02 -4.9106e-10
5.8755e-02 -3.8766e-10
5.9208e-02 -2.7995e-10
5.9435e-02 -1.6222e-10
5.9889e-02 -8.7464e-11
6.0116e-02 -2.1296e-11
6.0570e-02 4.4872e-11
6.0796e-02 1.2680e-10
6.1250e-02 2.4883e-10
6.1477e-02 3.5081e-10
6.1931e-02 3.9121e-10
6.2157e-02 3.7432e-10
6.2611e-02 4.0900e-10
6.2838e-02 4.7087e-10
6.3292e-02 6.0150e-10
6.3519e-02 7.3499e-10
6.3972e-02 7.9973e-10
6.4199e-02 8.4300e-10
6.4653e-02 9.1633e-10
6.4880e-02 1.0040e-09
6.5333e-02 1.0888e-09
6.5560e-02 1.1421e-09
6.6014e-02 1.1796e-09
6.6241e-02 1.2171e-09
6.6695e-02 1.2790e-09
6.6921e-02 1.3652e-09
6.7375e-02 1.4873e-09
6.7602e-02 1.5892e-09
6.8056e-02 1.6239e-09
6.8283e-02 1.6471e-09
6.8736e-02 1.7133e-09
6.8963e-02 1.7852e-09
6.9417e-02 1.8428e-09
6.9644e-02 1.8889e-09
7.0097e-02 1.9336e-09
7.0324e-02 1.9468e-09
7.0778e-02 1.9986e-09
7.1005e-02 2.0591e-09
7.1458e-02 2.0723e-09
7.1685e-02 2.0869e-09
7.2139e-02 2.1416e-09
7.2366e-02 2.1934e-09
7.2820e-02 2.2109e-09
7.3046e-02 2.1783e-09
7.3500e-02 2.1227e-09
7.3727e-02 2.0615e-09
7.4181e-02 2.0517e-09
7.4408e-02 2.0635e-09
7.4861e-02 2.1024e-09
7.5088e-02 2.1328e-09
7.5542e-02 2.0987e-09
7.5769e-02 2.0804e-09
7.6222e-02 2.0879e-09
7.6449e-02 2.0953e-09
7.6903e-02 2.0713e-09
7.7130e-02 2.0472e-09
7.7583e-02 1.9988e-09
7.7810e-02 1.9590e-09
7.8264e-02 2.0381e-09
7.8491e-02 2.1272e-09
7.8945e-02 2.1919e-09
7.9171e-02 2.2022e-09
7.9625e-02 2.1868e-09
7.9852e-02 2.1713e-09
8.0306e-02 2.1673e-09
8.0533e-02 2.1919e-09
8.0986e-02 2.2409e-09
8.1213e-02 2.2656e-09
8.1667e-02 2.2387e-09
8.1894e-02 2.2103e-09
8.2347e-02 2.2149e-09
8.2574e-02 2.2209e-09
8.3028e-02 2.2728e-09
8.3255e-02 2.3304e-09
8.3708e-02 2.3650e-09
8.3935e-02 2.3696e-09
8.4389e-02 2.3613e-09
8.4616e-02 2.3530e-09
8.5070e-02 2.3791e-09
8.5296e-02 2.4052e-09
8.5750e-02 2.4356e-09
8.5977e-02 2.4545e-09
8.6431e-02 2.4648e-09
8.6658e-02 2.5367e-09
8.7111e-02 2.6200e-09
8.7338e-02 2.6762e-09
8.7792e-02 2.6335e-09
8.8019e-02 2.5866e-09
8.8472e-02 2.5926e-09
8.8699e-02 2.6215e-09
8.9153e-02 2.6734e-09
8.9380e-02 2.7567e-09
8.9833e-02 2.7800e-09
9.0060e-02 2.7731e-09
9.0514e-02 2.7805e-09
9.0741e-02 2.7909e-09
9.1195e-02 2.8399e-09
9.1421e-02 2.8559e-09
9.1875e-02 2.8705e-09
9.2102e-02 2.8622e-09
9.2556e-02 2.9313e-09
9.2783e-02 3.0146e-09
9.3236e-02 3.1123e-09
9.3463e-02 3.1856e-09
9.3917e-02 3.1616e-09
9.4144e-02 3.0702e-09
9.4597e-02 2.9731e-09
9.4824e-02 2.9004e-09
9.5278e-02 2.8677e-09
9.5505e-02 2.8509e-09
9.5958e-02 2.8268e-09
9.6185e-02 2.7970e-09
9.6639e-02 2.7343e-09
9.6866e-02 2.6744e-09
9.7320e-02 2.6604e-09
9.7546e-02 2.7008e-09
9.8000e-02 2.6925e-09
9.8227e-02 2.6771e-09
9.8681e-02 2.6187e-09
9.8908e-02 2.5602e-09
